project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.creation_datetime	portions.is_ffpe	portions.portion_id	portions.portion_number	portions.state	portions.submitter_id	portions.weight
WCDT-MCRPC	5d8e83a0-7c66-4692-87ec-204c01b0038f	DTB-220	2294ed8d-5db8-428b-82f6-eed169d9ad8d	DTB-220-BL	'--	'--	8b683a82-2268-58f7-9497-450b1c5afe43	'--	'--	'--	'--
WCDT-MCRPC	5d8e83a0-7c66-4692-87ec-204c01b0038f	DTB-220	28b1d86e-8cf1-4bdb-b819-0104150f45bb	DTB-220-N	'--	'--	90be6916-d85e-53be-8abc-dab4eea5fef8	'--	'--	'--	'--
WCDT-MCRPC	82e831b4-d33b-40bf-98e1-e9e8fcfc7a3f	DTB-202	0c63a564-1b52-478a-89d5-9ae6a67c1e14	DTB-202-BL	'--	'--	1f6e5a82-d045-5803-9feb-1b91a12cc471	'--	'--	'--	'--
WCDT-MCRPC	82e831b4-d33b-40bf-98e1-e9e8fcfc7a3f	DTB-202	0c63a564-1b52-478a-89d5-9ae6a67c1e14	DTB-202-BL	'--	'--	d2915173-15fa-54ed-a84c-0c1e38f273ff	'--	'--	'--	'--
WCDT-MCRPC	82e831b4-d33b-40bf-98e1-e9e8fcfc7a3f	DTB-202	0c63a564-1b52-478a-89d5-9ae6a67c1e14	DTB-202-BL	'--	'--	25220414-476d-5faf-86bb-3c00af81ee08	'--	'--	'--	'--
WCDT-MCRPC	82e831b4-d33b-40bf-98e1-e9e8fcfc7a3f	DTB-202	21210f1e-357e-4775-8d15-736154178781	DTB-202-N	'--	'--	e6822f0d-010e-5ad3-88c5-884300d53a1a	'--	'--	'--	'--
WCDT-MCRPC	21ec836d-7315-4bd2-9a9a-f2c2f4683a66	DTB-071	749f1908-a262-43df-9dac-1f4f8060ec01	DTB-071-BL	'--	'--	23ddce7d-cdbb-514f-b090-0617ea931bd8	'--	'--	'--	'--
WCDT-MCRPC	21ec836d-7315-4bd2-9a9a-f2c2f4683a66	DTB-071	749f1908-a262-43df-9dac-1f4f8060ec01	DTB-071-BL	'--	'--	2b11f349-f8fc-5931-af3b-55357045f5f0	'--	'--	'--	'--
WCDT-MCRPC	21ec836d-7315-4bd2-9a9a-f2c2f4683a66	DTB-071	749f1908-a262-43df-9dac-1f4f8060ec01	DTB-071-BL	'--	'--	9a764e53-b687-5ab9-8778-dcccbe193a73	'--	'--	'--	'--
WCDT-MCRPC	21ec836d-7315-4bd2-9a9a-f2c2f4683a66	DTB-071	8f46a696-cbbc-4880-b11c-56a1d9edcf14	DTB-071-N	'--	'--	f2b77ca3-808b-5fab-bcb9-69d49572d49f	'--	'--	'--	'--
WCDT-MCRPC	ef35b55e-b4a1-4a57-a039-2ab67594e3cf	DTB-126	237b9ab3-e48e-4a45-94ca-e09b7fb247ba	DTB-126-N	'--	'--	de7f196a-56d7-5921-9eaa-413c03253933	'--	'--	'--	'--
WCDT-MCRPC	ef35b55e-b4a1-4a57-a039-2ab67594e3cf	DTB-126	8f7f45f6-30b4-4475-90c7-af4f8df3b5ce	DTB-126-BL	'--	'--	e4c566d7-0959-5081-af8a-1969bd89759e	'--	'--	'--	'--
WCDT-MCRPC	ef35b55e-b4a1-4a57-a039-2ab67594e3cf	DTB-126	8f7f45f6-30b4-4475-90c7-af4f8df3b5ce	DTB-126-BL	'--	'--	5a6068e1-1315-54b0-aa56-08f41cc0af9c	'--	'--	'--	'--
WCDT-MCRPC	ef35b55e-b4a1-4a57-a039-2ab67594e3cf	DTB-126	8f7f45f6-30b4-4475-90c7-af4f8df3b5ce	DTB-126-BL	'--	'--	46737e67-1334-5981-a82e-4b1395853306	'--	'--	'--	'--
WCDT-MCRPC	07275729-f2a1-4c13-9590-d892e927a41b	DTB-194	46c984bc-697f-4c05-85f7-272b3176c24b	DTB-194-N	'--	'--	83d63c28-57e0-5802-b403-328985e334d3	'--	'--	'--	'--
WCDT-MCRPC	07275729-f2a1-4c13-9590-d892e927a41b	DTB-194	9749273b-5530-46b9-bf70-3abf4a1aec44	DTB-194-TUMOR_ADJACENT-N	'--	'--	af842019-6cc4-5941-b26a-b27576aa619b	'--	'--	'--	'--
WCDT-MCRPC	07275729-f2a1-4c13-9590-d892e927a41b	DTB-194	b2fd258b-d158-4112-8c06-b59aebc28864	DTB-194-PRO	'--	'--	90b8f141-78b8-5b50-be4d-e7f10e5069c1	'--	'--	'--	'--
WCDT-MCRPC	07275729-f2a1-4c13-9590-d892e927a41b	DTB-194	b2fd258b-d158-4112-8c06-b59aebc28864	DTB-194-PRO	'--	'--	e0c0756f-e858-5b42-8846-250b504bbb64	'--	'--	'--	'--
WCDT-MCRPC	07275729-f2a1-4c13-9590-d892e927a41b	DTB-194	b2fd258b-d158-4112-8c06-b59aebc28864	DTB-194-PRO	'--	'--	a350b513-b83b-5c88-a071-7b3a041b3977	'--	'--	'--	'--
WCDT-MCRPC	9ddfcb89-bb5f-4060-bd56-31f3c6dc94d4	DTB-234	9fd1274a-3f7f-4693-be28-c5e504ca48ab	DTB-234-BL	'--	'--	f92e6f34-c272-5663-ad93-a0627a75f166	'--	'--	'--	'--
WCDT-MCRPC	9ddfcb89-bb5f-4060-bd56-31f3c6dc94d4	DTB-234	9fd1274a-3f7f-4693-be28-c5e504ca48ab	DTB-234-BL	'--	'--	c0a2c323-c515-50f1-8a2a-ccab1b2ef657	'--	'--	'--	'--
WCDT-MCRPC	9ddfcb89-bb5f-4060-bd56-31f3c6dc94d4	DTB-234	9fd1274a-3f7f-4693-be28-c5e504ca48ab	DTB-234-BL	'--	'--	40154d46-22f2-561b-a1da-6690a4cc11b4	'--	'--	'--	'--
WCDT-MCRPC	9ddfcb89-bb5f-4060-bd56-31f3c6dc94d4	DTB-234	cba10117-80da-48b2-8575-4346013443b3	DTB-234-N	'--	'--	c5005f26-a579-545b-9051-2515a569fca6	'--	'--	'--	'--
WCDT-MCRPC	de6840ec-3973-495f-9656-1cb4121b1dd8	DTB-138	37466d5e-1147-47e3-ba8d-4e9450889e01	DTB-138-N	'--	'--	05831f5d-0dbf-5f69-976f-f63e68249f5c	'--	'--	'--	'--
WCDT-MCRPC	de6840ec-3973-495f-9656-1cb4121b1dd8	DTB-138	97191de3-a9b7-4d8a-9b62-ab46c4d89f85	DTB-138-BL	'--	'--	662251c7-3453-5b71-be6e-32d8af36d104	'--	'--	'--	'--
WCDT-MCRPC	de6840ec-3973-495f-9656-1cb4121b1dd8	DTB-138	97191de3-a9b7-4d8a-9b62-ab46c4d89f85	DTB-138-BL	'--	'--	87d57a1e-488c-51df-98a8-87dcc89fcaa3	'--	'--	'--	'--
WCDT-MCRPC	de6840ec-3973-495f-9656-1cb4121b1dd8	DTB-138	97191de3-a9b7-4d8a-9b62-ab46c4d89f85	DTB-138-BL	'--	'--	46f5e890-e1ab-541b-90f7-922a39be1b61	'--	'--	'--	'--
WCDT-MCRPC	ff6b1323-6000-4eb5-9542-cb94fa4685fa	DTB-121	2dd8e800-3e10-4d0f-b41d-8bbf3e3ff96b	DTB-121-N	'--	'--	e383b5f2-d253-5693-a51f-dc9c323d86a1	'--	'--	'--	'--
WCDT-MCRPC	ff6b1323-6000-4eb5-9542-cb94fa4685fa	DTB-121	eae3048a-2d3c-4f52-a51b-ad91feddd964	DTB-121-BL	'--	'--	e24de95a-c0dc-5455-8ce1-8f7461fb3fa3	'--	'--	'--	'--
WCDT-MCRPC	ff6b1323-6000-4eb5-9542-cb94fa4685fa	DTB-121	eae3048a-2d3c-4f52-a51b-ad91feddd964	DTB-121-BL	'--	'--	6ed04f4c-d2d8-546c-87fa-4d78b984ca23	'--	'--	'--	'--
WCDT-MCRPC	ff6b1323-6000-4eb5-9542-cb94fa4685fa	DTB-121	eae3048a-2d3c-4f52-a51b-ad91feddd964	DTB-121-BL	'--	'--	21f82bee-31e3-536b-8cc9-a325b3f6adef	'--	'--	'--	'--
WCDT-MCRPC	62a27eac-d60d-4029-b043-564fb6f70a28	DTB-172	4ce9c65e-1be2-4217-9254-1fcd8f9fe27e	DTB-172-BL	'--	'--	45e1b6cb-62ca-5825-a059-381e1187bdb5	'--	'--	'--	'--
WCDT-MCRPC	62a27eac-d60d-4029-b043-564fb6f70a28	DTB-172	4ce9c65e-1be2-4217-9254-1fcd8f9fe27e	DTB-172-BL	'--	'--	c9bcb132-dff9-586d-a3a9-95f15e7f6c53	'--	'--	'--	'--
WCDT-MCRPC	62a27eac-d60d-4029-b043-564fb6f70a28	DTB-172	4ce9c65e-1be2-4217-9254-1fcd8f9fe27e	DTB-172-BL	'--	'--	4feef09c-5ec4-5ff3-b111-00250e8879fa	'--	'--	'--	'--
WCDT-MCRPC	62a27eac-d60d-4029-b043-564fb6f70a28	DTB-172	8d8d2b57-0f23-4b7b-9efa-c79fd14f6961	DTB-172-N	'--	'--	c857f58e-56e4-51c4-bbbb-b81e0f61da28	'--	'--	'--	'--
WCDT-MCRPC	ca0bf0f3-12d9-46c0-bb87-0041d5af29ae	DTB-141	1e843dfd-5159-47fb-8e55-832b5a5580e8	DTB-141-BL	'--	'--	349c9b58-c044-52ef-afe1-7d5903cdfcc1	'--	'--	'--	'--
WCDT-MCRPC	ca0bf0f3-12d9-46c0-bb87-0041d5af29ae	DTB-141	1e843dfd-5159-47fb-8e55-832b5a5580e8	DTB-141-BL	'--	'--	4c061140-3c5a-523e-81cf-a7116dd1776c	'--	'--	'--	'--
WCDT-MCRPC	ca0bf0f3-12d9-46c0-bb87-0041d5af29ae	DTB-141	1e843dfd-5159-47fb-8e55-832b5a5580e8	DTB-141-BL	'--	'--	11a47189-d491-56ed-9e13-9617edc03571	'--	'--	'--	'--
WCDT-MCRPC	ca0bf0f3-12d9-46c0-bb87-0041d5af29ae	DTB-141	3eccc5dc-bb21-429a-a974-86872b661ca6	DTB-141-N	'--	'--	7e12d6a9-a302-5828-a818-5fbc961185c1	'--	'--	'--	'--
WCDT-MCRPC	54bac2a8-b3ce-4612-9462-64ee585dfb78	DTB-112	285fd7aa-2806-40be-b979-5c1ed3fcec07	DTB-112-N	'--	'--	77a41ac4-ba79-57cb-b37c-f298d51a7e3e	'--	'--	'--	'--
WCDT-MCRPC	54bac2a8-b3ce-4612-9462-64ee585dfb78	DTB-112	84bb35e7-5977-4d94-9916-0f8991aa9516	DTB-112-BL	'--	'--	7c620bf3-890d-5a29-bbbc-7cbd5906b557	'--	'--	'--	'--
WCDT-MCRPC	54bac2a8-b3ce-4612-9462-64ee585dfb78	DTB-112	84bb35e7-5977-4d94-9916-0f8991aa9516	DTB-112-BL	'--	'--	9c534525-375b-5550-8a5b-8e092c43a48c	'--	'--	'--	'--
WCDT-MCRPC	54bac2a8-b3ce-4612-9462-64ee585dfb78	DTB-112	84bb35e7-5977-4d94-9916-0f8991aa9516	DTB-112-BL	'--	'--	76110751-c951-58c2-a592-d59232f278af	'--	'--	'--	'--
WCDT-MCRPC	77d93859-8c56-49ea-9278-223b2ca797cd	DTB-090	1ca9d838-9372-4466-bca5-23b6415260ca	DTB-090-N	'--	'--	dea44a60-ece4-5257-8ee0-7e78daf94491	'--	'--	'--	'--
WCDT-MCRPC	77d93859-8c56-49ea-9278-223b2ca797cd	DTB-090	7ae21ed4-eaab-4326-bffb-6ede72a6c31d	DTB-090-PRO	'--	'--	ffd02617-468a-593d-8c52-1b19ba4516f5	'--	'--	'--	'--
WCDT-MCRPC	77d93859-8c56-49ea-9278-223b2ca797cd	DTB-090	7ae21ed4-eaab-4326-bffb-6ede72a6c31d	DTB-090-PRO	'--	'--	7b6a40ef-3f91-59d4-b808-ae612887376d	'--	'--	'--	'--
WCDT-MCRPC	77d93859-8c56-49ea-9278-223b2ca797cd	DTB-090	7ae21ed4-eaab-4326-bffb-6ede72a6c31d	DTB-090-PRO	'--	'--	201ae745-7664-5da0-8905-b58a2bd3b022	'--	'--	'--	'--
WCDT-MCRPC	5979a9cc-bf1c-44fc-b609-209eb125166c	DTB-149	4f0bcad4-979b-40bd-97cb-60704dcf94ec	DTB-149-BL	'--	'--	24ad264f-07f6-5323-a6e8-8e84829b0fe0	'--	'--	'--	'--
WCDT-MCRPC	5979a9cc-bf1c-44fc-b609-209eb125166c	DTB-149	4f0bcad4-979b-40bd-97cb-60704dcf94ec	DTB-149-BL	'--	'--	940ba738-ca9e-5b1a-b41c-7fd584c786bb	'--	'--	'--	'--
WCDT-MCRPC	5979a9cc-bf1c-44fc-b609-209eb125166c	DTB-149	4f0bcad4-979b-40bd-97cb-60704dcf94ec	DTB-149-BL	'--	'--	01a57373-a459-5838-860c-de7026ef3176	'--	'--	'--	'--
WCDT-MCRPC	5979a9cc-bf1c-44fc-b609-209eb125166c	DTB-149	ddda902f-043b-4070-9895-254b796d1cfd	DTB-149-N	'--	'--	3d7c9c66-1190-5a29-9937-eb36c4e3641e	'--	'--	'--	'--
WCDT-MCRPC	5a80d0a4-b468-4ada-a901-2e97649abb8d	DTB-069	410aedb5-6695-4bfa-b9c4-ad232995de3e	DTB-069-BL	'--	'--	014355e6-2ec6-599f-8331-e5a2dc2300fc	'--	'--	'--	'--
WCDT-MCRPC	5a80d0a4-b468-4ada-a901-2e97649abb8d	DTB-069	410aedb5-6695-4bfa-b9c4-ad232995de3e	DTB-069-BL	'--	'--	4cb7a93b-cab0-528f-9604-591ddf328cc6	'--	'--	'--	'--
WCDT-MCRPC	5a80d0a4-b468-4ada-a901-2e97649abb8d	DTB-069	410aedb5-6695-4bfa-b9c4-ad232995de3e	DTB-069-BL	'--	'--	034eabfe-9f59-5376-a7a5-a1e383e9ee87	'--	'--	'--	'--
WCDT-MCRPC	5a80d0a4-b468-4ada-a901-2e97649abb8d	DTB-069	48faf6b7-31b8-419e-bad4-8feceaed2beb	DTB-069-N	'--	'--	9da9d560-8c78-5059-8262-ee8625e77c80	'--	'--	'--	'--
WCDT-MCRPC	8e7288c7-d81a-49d7-9568-9c524c5faf3e	DTB-265	19dbc5c1-5210-4ef9-870a-0f169e10ff3f	DTB-265-N	'--	'--	51d90b7f-edc2-56dc-bef5-997373ec2759	'--	'--	'--	'--
WCDT-MCRPC	8e7288c7-d81a-49d7-9568-9c524c5faf3e	DTB-265	81947ba5-9fe0-4880-ab48-177b81a876e2	DTB-265-PRO	'--	'--	bd767afa-fe2d-5618-a8de-8d858e465588	'--	'--	'--	'--
WCDT-MCRPC	8e7288c7-d81a-49d7-9568-9c524c5faf3e	DTB-265	81947ba5-9fe0-4880-ab48-177b81a876e2	DTB-265-PRO	'--	'--	6a20a21f-e053-529f-80b6-3507c58fdd94	'--	'--	'--	'--
WCDT-MCRPC	8e7288c7-d81a-49d7-9568-9c524c5faf3e	DTB-265	81947ba5-9fe0-4880-ab48-177b81a876e2	DTB-265-PRO	'--	'--	ba1970f9-cbfb-5c27-919f-b3a23d98ea74	'--	'--	'--	'--
WCDT-MCRPC	8426b990-1ebe-4005-bbf8-52849f99a557	DTB-124	4359f198-ea44-4a57-ba79-932a79494371	DTB-124-TUMOR_ADJACENT-N	'--	'--	a12674d1-aefb-53f2-8d6c-9ef9a0ac7c0b	'--	'--	'--	'--
WCDT-MCRPC	8426b990-1ebe-4005-bbf8-52849f99a557	DTB-124	7c0f3ae4-6b7e-4dbc-a4e1-c626db5c0711	DTB-124-N	'--	'--	a7b7069c-4940-5d5e-9392-118283dfe11a	'--	'--	'--	'--
WCDT-MCRPC	8426b990-1ebe-4005-bbf8-52849f99a557	DTB-124	8eed18b3-f6c9-4dba-adfc-a44164c40e84	DTB-124-BL	'--	'--	3ef4b6ee-a7df-59c8-b477-a6cd739d9ff6	'--	'--	'--	'--
WCDT-MCRPC	8426b990-1ebe-4005-bbf8-52849f99a557	DTB-124	8eed18b3-f6c9-4dba-adfc-a44164c40e84	DTB-124-BL	'--	'--	b2d28ae2-1efa-556e-9a9c-4656d574f39f	'--	'--	'--	'--
WCDT-MCRPC	8426b990-1ebe-4005-bbf8-52849f99a557	DTB-124	8eed18b3-f6c9-4dba-adfc-a44164c40e84	DTB-124-BL	'--	'--	7aea0eca-4a0f-5936-b7aa-5bc17f58de13	'--	'--	'--	'--
WCDT-MCRPC	8fbf3d17-bd0c-4ca9-8948-6f473d12c808	DTB-094	4da3876d-1bf2-433b-9410-e879d1b4964f	DTB-094-N	'--	'--	18819944-c33c-5632-b157-52d2ae000fb1	'--	'--	'--	'--
WCDT-MCRPC	8fbf3d17-bd0c-4ca9-8948-6f473d12c808	DTB-094	4dad75f3-0592-4cae-b48d-9d5a5d2ec085	DTB-094-BL	'--	'--	28dd5e71-f6ac-5085-8ac1-20eceec9df48	'--	'--	'--	'--
WCDT-MCRPC	8fbf3d17-bd0c-4ca9-8948-6f473d12c808	DTB-094	4dad75f3-0592-4cae-b48d-9d5a5d2ec085	DTB-094-BL	'--	'--	dabee38f-a2c4-50cc-90a2-2db4a4b6ad67	'--	'--	'--	'--
WCDT-MCRPC	8fbf3d17-bd0c-4ca9-8948-6f473d12c808	DTB-094	4dad75f3-0592-4cae-b48d-9d5a5d2ec085	DTB-094-BL	'--	'--	88312b9d-82a2-5d03-ae9b-e1c4d8c57a40	'--	'--	'--	'--
WCDT-MCRPC	2684d9b1-8298-4d4d-ac0a-efdbb7a1ffc5	DTB-018	22b52811-c37f-4836-89c6-21fa3e020c2e	DTB-018-BL	'--	'--	f51b6ece-3557-5d84-99eb-b2633861709c	'--	'--	'--	'--
WCDT-MCRPC	2684d9b1-8298-4d4d-ac0a-efdbb7a1ffc5	DTB-018	22b52811-c37f-4836-89c6-21fa3e020c2e	DTB-018-BL	'--	'--	8eebed52-90b4-5988-bc88-8f0c99973421	'--	'--	'--	'--
WCDT-MCRPC	2684d9b1-8298-4d4d-ac0a-efdbb7a1ffc5	DTB-018	22b52811-c37f-4836-89c6-21fa3e020c2e	DTB-018-BL	'--	'--	1fcb0b9c-3556-548b-9be0-879d3843feec	'--	'--	'--	'--
WCDT-MCRPC	2684d9b1-8298-4d4d-ac0a-efdbb7a1ffc5	DTB-018	7059021e-b953-473e-bf1e-75e72aac92da	DTB-018-N	'--	'--	dd9a2a09-9f3e-578d-8a74-96522f8c504b	'--	'--	'--	'--
WCDT-MCRPC	085918b1-9260-48ab-b713-1dc4a12df9ba	DTB-092	3816b5f6-2448-43ce-9ab6-610043c50a76	DTB-092-N	'--	'--	0477fc93-05bd-5ca8-988a-1b32c6379807	'--	'--	'--	'--
WCDT-MCRPC	085918b1-9260-48ab-b713-1dc4a12df9ba	DTB-092	c2c7cfa6-2d58-440b-8f90-36a7544ac7ae	DTB-092-BL	'--	'--	6a06ed22-5d9e-593a-b277-3e9b17040f2c	'--	'--	'--	'--
WCDT-MCRPC	085918b1-9260-48ab-b713-1dc4a12df9ba	DTB-092	c2c7cfa6-2d58-440b-8f90-36a7544ac7ae	DTB-092-BL	'--	'--	d8131627-dd53-582f-9e9d-dd6f618ec24f	'--	'--	'--	'--
WCDT-MCRPC	085918b1-9260-48ab-b713-1dc4a12df9ba	DTB-092	c2c7cfa6-2d58-440b-8f90-36a7544ac7ae	DTB-092-BL	'--	'--	58bc3587-6d7e-5097-8343-df42b0d7672b	'--	'--	'--	'--
WCDT-MCRPC	76bd2c41-6c6d-45e3-aaa4-4a1812ad516a	DTB-176	5c7ca7b6-0043-414d-ae15-5ba54e19ef46	DTB-176-N	'--	'--	945f1844-2255-534d-ab91-828946c525a7	'--	'--	'--	'--
WCDT-MCRPC	76bd2c41-6c6d-45e3-aaa4-4a1812ad516a	DTB-176	85702297-b01c-4a73-bd6a-f0a168836f8e	DTB-176-BL	'--	'--	b5a40cde-4e13-59a6-8aba-d29a4cda678c	'--	'--	'--	'--
WCDT-MCRPC	76bd2c41-6c6d-45e3-aaa4-4a1812ad516a	DTB-176	85702297-b01c-4a73-bd6a-f0a168836f8e	DTB-176-BL	'--	'--	6a7c6d3f-60e4-5bf6-8b22-4e02d98cb0ae	'--	'--	'--	'--
WCDT-MCRPC	76bd2c41-6c6d-45e3-aaa4-4a1812ad516a	DTB-176	85702297-b01c-4a73-bd6a-f0a168836f8e	DTB-176-BL	'--	'--	65b90c96-2325-5df0-84f9-8fa728f7032f	'--	'--	'--	'--
WCDT-MCRPC	71af5baa-bd0e-4e09-ae02-abb2e07c0ee5	DTB-258	07dd5bc9-98ec-460c-9dce-aa94c13702aa	DTB-258-N	'--	'--	13bd677d-517f-5d73-9065-99e795966cf3	'--	'--	'--	'--
WCDT-MCRPC	71af5baa-bd0e-4e09-ae02-abb2e07c0ee5	DTB-258	c912d418-ce39-418a-aa50-51ee161d4e13	DTB-258-BL	'--	'--	d46f5860-d425-51db-824c-b93fecf916c3	'--	'--	'--	'--
WCDT-MCRPC	71af5baa-bd0e-4e09-ae02-abb2e07c0ee5	DTB-258	c912d418-ce39-418a-aa50-51ee161d4e13	DTB-258-BL	'--	'--	c76a1bd6-39b4-5614-b968-786d81b0f17b	'--	'--	'--	'--
WCDT-MCRPC	71af5baa-bd0e-4e09-ae02-abb2e07c0ee5	DTB-258	c912d418-ce39-418a-aa50-51ee161d4e13	DTB-258-BL	'--	'--	5031b5fa-a312-5838-a1c7-9eb9e6ffa534	'--	'--	'--	'--
